has_types	0.02824
	0.20234	geraniums
	0.20086	impatiens
	0.19968	hydrangeas
	0.19902	perennials
	0.19898	petunias
	0.19106	florists
	0.19074	hyacinth
	0.19029	houseplants
	0.18852	marigolds
	0.18694	tulips
	0.18445	chrysanthemums
	0.18169	d'Alene
	0.18062	marigold
	0.17510	bouquet
	0.17479	cassava
	0.17391	tulip
	0.17321	clematis
	0.17134	peonies
	0.16974	horticulturist
	0.16816	gratin
	0.16617	hydrangea
	0.16598	perennial
	0.16566	poinsettias
	0.16377	parleys
	0.16098	eucalyptus
	0.16082	poinsettia
	0.15967	blooms
	0.15823	orchid
	0.15565	cultivated
	0.15395	azaleas
	0.15380	horticultural
	0.15189	plants
	0.15165	chickpea
	0.15049	herbaceous
	0.15030	florist
	0.15016	cauliflower
	0.15000	oilseed
	0.14998	botanists
	0.14948	verbena
	0.14833	growers
	0.14500	flowering
	0.14468	irises
	0.14460	botanist
has_a_long_handle	0.64706
	0.19796	hoe
	0.19027	rake
	0.18992	ladle
	0.18258	rakes
	0.17707	spatula
	0.17325	scythe
	0.17121	mops
	0.16570	shoveled
	0.16495	spearheads
	0.16406	brooms
	0.16290	winnowing
	0.16267	raked
	0.16200	mopped
	0.16041	shovels
	0.15887	wield
	0.15871	mbH
	0.15702	mop
	0.15588	shovel
	0.15549	raking
	0.15048	iShares
	0.14986	pitchfork
	0.14941	hosing
	0.14839	scooping
	0.14694	mopping
	0.14595	wields
	0.14586	will.i.am
	0.14197	broom
	0.14117	umbrella
	0.13988	nonbank
	0.13986	mobilize
	0.13673	iRobot
	0.13652	wielded
	0.13606	pitchforks
	0.13575	administers
	0.13488	affiliated
	0.13471	collaborates
	0.13282	spearheading
	0.13215	mobilised
	0.13105	demobilize
	0.13059	heaping
	0.12990	komusubi
	0.12986	mobilizing
	0.12953	hoes
	0.12873	demobilization
	0.12839	maegashira
	0.12723	winnow
	0.12622	iVillage
	0.12470	mobilized
	0.12281	tamping
	0.12140	philanthropic
is_crunchy	0.65116
	0.22902	julienned
	0.18193	mbH
	0.17690	scallion
	0.17340	endive
	0.16662	choy
	0.16576	celery
	0.16542	iTV
	0.16161	scallions
	0.16102	julienne
	0.15938	zu
	0.15561	slivered
	0.15293	slaw
	0.15234	radish
	0.15233	romaine
	0.14858	cored
	0.14523	lettuce
	0.14255	cashew
	0.14063	d'Affaires
	0.13968	bok
	0.13864	sprouts
	0.13773	comScore
	0.13455	carrots
	0.13426	carrot
	0.13255	broccoli
	0.13149	collards
	0.13091	coarsely
	0.13074	cabbage
	0.13073	analyst
	0.13036	reemployment
	0.12938	crosswise
	0.12914	kale
	0.12861	unpeeled
	0.12639	lettuces
	0.12421	radishes
	0.12355	und
	0.12333	coleslaw
	0.12297	iPad
	0.12222	ruminations
	0.12139	cucumber
	0.11957	nut
	0.11953	cashews
	0.11887	iPhone
	0.11834	macadamia
	0.11822	peanut
	0.11641	apple
	0.11530	cabbages
	0.11515	leek
	0.11494	washingtonpost.com
	0.11355	iPhones
	0.11304	iMac
is_heavy	0.66221
	0.29342	rebuilt
	0.27539	ordnance
	0.26976	demolished
	0.26527	unloaded
	0.26477	ammunition
	0.25948	masterwork
	0.25691	detonated
	0.25615	excavated
	0.25079	superstructure
	0.24978	dismantled
	0.24971	weapons
	0.24851	armament
	0.24538	excavation
	0.24389	weaponry
	0.24146	looted
	0.24135	storehouse
	0.24106	explosives
	0.23991	cab
	0.23655	cannons
	0.23509	munitions
	0.23427	firepower
	0.23397	equipped
	0.23214	lockers
	0.22887	excavations
	0.22883	cargo
	0.22779	artillery
	0.22668	monumental
	0.22648	armaments
	0.22640	bookshelves
	0.22632	storeroom
	0.22631	bookcases
	0.22425	tanker
	0.22425	drums
	0.22386	cosmology
	0.22346	armoury
	0.22329	armoured
	0.22288	salvaged
	0.22275	brass
	0.22260	mounted
	0.22094	ammunitions
	0.22049	armory
	0.21957	weapon
	0.21844	ship
	0.21764	hauling
	0.21715	cylinders
	0.21599	unloading
	0.21549	compressors
	0.21513	ships
	0.21456	cabs
	0.21441	axe
does_grow_in_ground	0.66667
	0.27155	sprouts
	0.25343	cultivars
	0.24947	chard
	0.24412	parsnips
	0.24259	turnips
	0.24183	lettuces
	0.23129	radishes
	0.23039	cabbages
	0.22392	soybeans
	0.22174	seedlings
	0.21832	leeks
	0.21822	kale
	0.21777	collards
	0.21729	sunflowers
	0.21655	cauliflower
	0.21389	sprout
	0.21209	broccoli
	0.21160	oilseed
	0.21013	perennials
	0.21001	turnip
	0.20962	choy
	0.20816	soybean
	0.20377	maize
	0.19801	plantings
	0.19748	annuals
	0.19720	sorghum
	0.19624	tubers
	0.19490	taro
	0.19466	daffodils
	0.19325	pansies
	0.19246	zucchini
	0.19145	seedling
	0.18772	radish
	0.18763	shiitake
	0.18742	planted
	0.18666	planting
	0.18589	mushrooms
	0.18556	rapeseed
	0.18521	germinate
	0.18516	leek
	0.18479	plants
	0.18388	beets
	0.18254	perennial
	0.18043	endive
	0.17933	onions
	0.17901	scallions
	0.17856	crops
	0.17778	sown
	0.17724	cabbage
	0.17664	radicchio
does_live_in_jungles	0.66667
	0.24552	tigers
	0.24013	orangutans
	0.23949	chimps
	0.23747	gorillas
	0.23445	gorilla
	0.23142	rhesus
	0.22491	macaque
	0.22242	leopards
	0.21482	panther
	0.21394	tiger
	0.21316	chimpanzees
	0.20583	leopard
	0.20581	apes
	0.20447	chimp
	0.20413	chimpanzee
	0.19245	orangutan
	0.19074	monkeys
	0.17657	a.k.a
	0.17609	monkey
	0.17483	ape
	0.17392	macaques
	0.16810	iMac
	0.16572	primates
	0.16548	pandas
	0.16114	vs.
	0.16054	jaguars
	0.16042	panthers
	0.15467	primate
	0.15383	cubs
	0.15231	simian
	0.15006	baboon
	0.14743	nonhuman
	0.14665	majeste
	0.13632	lioness
	0.13539	cheetahs
	0.13245	vs
	0.12979	tribals
	0.12975	lemurs
	0.12818	baboons
	0.12738	iPhone
	0.12606	cadres
	0.12549	jungles
	0.12192	updates
	0.12082	cheetah
	0.11905	aka
	0.11845	washingtonpost.com
	0.11715	immunodeficiency
	0.11673	d'Ivoire
	0.11635	guerillas
	0.11590	iPad
has_shelves	0.66667
	0.32230	cupboards
	0.28113	wardrobes
	0.27815	bookcases
	0.27089	drawers
	0.26200	cupboard
	0.23583	freezers
	0.23556	bookcase
	0.23552	bookshelves
	0.23412	freezer
	0.23263	closets
	0.23145	dresser
	0.22839	fridge
	0.22608	shelves
	0.21906	cabinets
	0.21512	shelving
	0.21403	drawer
	0.20985	dressers
	0.20938	pantry
	0.20306	oven
	0.19709	fridges
	0.19594	refrigerator
	0.19538	pantries
	0.18859	ovens
	0.18034	storeroom
	0.18031	cabinetry
	0.17040	shelved
	0.17003	closet
	0.16733	refrigerators
	0.16430	attics
	0.16360	reorganizing
	0.16292	preheat
	0.16006	bedrooms
	0.15997	dishwashers
	0.15882	armoire
	0.15835	sideboard
	0.15658	bookshelf
	0.15556	nightstand
	0.14492	al-Turki
	0.14480	convection
	0.14444	kitchens
	0.14376	preheated
	0.14284	defrost
	0.14205	crisper
	0.14184	spokewoman
	0.14036	refrigeration
	0.14021	workspace
	0.13922	cabinet
	0.13546	alcove
	0.13277	wardrobe
	0.13274	showrooms
is_found_in_zoos	0.66667
	0.30033	orangutans
	0.29524	orangutan
	0.28018	gorillas
	0.26797	chimps
	0.26722	chimpanzees
	0.26526	giraffes
	0.25642	pandas
	0.25327	gorilla
	0.24625	zebras
	0.24556	leopards
	0.23928	hippos
	0.23867	zoo
	0.22880	chimpanzee
	0.22790	primates
	0.22391	cheetahs
	0.22268	elephants
	0.22181	zookeeper
	0.21990	rhesus
	0.21910	parrots
	0.21408	zoos
	0.21235	rhinos
	0.21173	primate
	0.21141	zookeepers
	0.21141	tigers
	0.20406	lemurs
	0.20132	chimp
	0.19865	peacocks
	0.19758	baboons
	0.19537	llamas
	0.19200	pythons
	0.19198	desde
	0.19158	apes
	0.19111	manatee
	0.18962	hippo
	0.18918	baboon
	0.18509	rhino
	0.18500	orcas
	0.18476	giraffe
	0.18468	aviary
	0.18399	monkeys
	0.18245	iguanas
	0.17823	rhinoceros
	0.17575	macaques
	0.17538	alligators
	0.17535	d'Ivoire
	0.17464	nonhuman
	0.17391	ostriches
	0.17311	lions
	0.17156	flamingos
	0.16927	crocodiles
is_ridden	0.66667
	0.27274	rides
	0.24593	riding
	0.24470	pedicab
	0.23949	gelding
	0.23727	rickshaw
	0.22584	ridden
	0.22517	racehorse
	0.22409	treks
	0.21800	rickshaws
	0.20782	bobsled
	0.20682	ride
	0.20626	rode
	0.20457	horseback
	0.19669	riders
	0.19611	saddling
	0.19569	steeplechase
	0.19557	horse
	0.19410	ponies
	0.19162	filly
	0.19052	eventing
	0.19042	racehorses
	0.18983	reining
	0.18800	thoroughbreds
	0.18788	racetracks
	0.18759	tricycle
	0.18542	donkey
	0.18499	camels
	0.18447	motorbikes
	0.18273	thoroughbred
	0.18180	moped
	0.18179	stallion
	0.18039	horses
	0.17870	stablemate
	0.17785	four-mile
	0.17714	trekking
	0.17703	safaris
	0.17558	gallop
	0.17122	bareback
	0.16995	pony
	0.16964	noncompetitive
	0.16915	biking
	0.16910	galloping
	0.16891	donkeys
	0.16707	roughshod
	0.16568	triathlons
	0.16460	pedaled
	0.16454	dressage
	0.16394	equestrian
	0.16372	al-Mashhadani
	0.16278	bikes
is_tasteless_bland	0.66667
	0.29166	collards
	0.26362	turnips
	0.25600	parsnips
	0.25231	cabbages
	0.23974	lettuces
	0.22936	potatoes
	0.22666	chickpeas
	0.21897	cauliflower
	0.21636	chard
	0.21413	collard
	0.21389	yams
	0.20769	starchy
	0.20484	kale
	0.20484	starches
	0.20409	romaine
	0.20208	lentils
	0.19984	radishes
	0.19680	legumes
	0.19635	spinach
	0.19464	peas
	0.19359	cassava
	0.19037	turnip
	0.19008	carrots
	0.18821	beets
	0.18559	cabbage
	0.18430	flours
	0.18260	unpeeled
	0.17725	lettuce
	0.17351	mesclun
	0.17300	sprouts
	0.17013	broccoli
	0.16994	soybeans
	0.16955	okra
	0.16930	celery
	0.16491	leeks
	0.16298	chickpea
	0.16284	cubed
	0.16240	tubers
	0.16038	durum
	0.15854	subcompacts
	0.15636	flour
	0.15506	bulgur
	0.15420	veggies
	0.15352	d'Alene
	0.15344	blanched
	0.15308	potato
	0.15248	quinoa
	0.15147	coli
	0.15131	mashed
	0.15092	diced
is_used_by_farmers	0.66667
	0.24516	plow
	0.23651	plows
	0.23329	plowing
	0.22371	jeeps
	0.22212	ploughing
	0.21766	tractors
	0.21633	machetes
	0.20983	plowed
	0.20859	hoe
	0.20231	tractor
	0.20149	plough
	0.20127	tilled
	0.20091	scythe
	0.19454	tilling
	0.19137	machete
	0.19022	backhoe
	0.18386	shotguns
	0.18032	ploughed
	0.17809	crossfire
	0.17761	al-Turabi
	0.17631	bogging
	0.17142	mowed
	0.17134	jeep
	0.16956	mow
	0.16810	sido
	0.16492	mowers
	0.16454	reaps
	0.16389	runoffs
	0.16112	otros
	0.16106	harvesters
	0.16084	shotgun
	0.15984	mowing
	0.15951	loaders
	0.15822	hoes
	0.15739	pickax
	0.15554	iRobot
	0.15544	expropriations
	0.15371	sowed
	0.15369	sowing
	0.15303	fallow
	0.15247	mower
	0.15133	washingtonpost.com
	0.15071	semiautomatic
	0.14998	lawmen
	0.14926	cropland
	0.14796	al-Sunna
	0.14729	reaping
	0.14718	al-Shara
	0.14631	carjacked
	0.14548	xB
is_used_by_police	0.66667
	0.30473	revolvers
	0.28897	whistleblowers
	0.27518	handguns
	0.27071	whistleblower
	0.26730	handgun
	0.26674	firearm
	0.26593	firearms
	0.24364	pistols
	0.24068	revolver
	0.23775	prosecution
	0.23643	enforcement
	0.22844	silenced
	0.22709	defense
	0.22523	pistol
	0.22288	prosecute
	0.22193	prosecutor
	0.22184	prosecutions
	0.21756	gun
	0.21469	submachine
	0.21306	prosecuted
	0.21127	wrongdoing
	0.21043	v.
	0.20785	dissenting
	0.20712	prosecutors
	0.20420	prosecuting
	0.20329	guns
	0.20068	whistle
	0.19998	recoil
	0.19995	upheld
	0.19847	defendants
	0.19827	shield
	0.19724	misconduct
	0.19632	retaliation
	0.19493	defended
	0.19426	dissent
	0.19315	opposes
	0.18920	penalties
	0.18860	contended
	0.18768	semiautomatic
	0.18742	snub
	0.18678	immunity
	0.18510	concealment
	0.18306	objectors
	0.18274	statute
	0.18257	retaliating
	0.18250	ammo
	0.18234	firing
	0.18212	shielding
	0.18209	penalty
	0.18194	testifying
made_of_cardboard_card	0.66667
	0.32235	addresses
	0.31531	address
	0.30923	credential
	0.30691	certificate
	0.30577	document
	0.30307	copy
	0.29150	booklet
	0.29060	valid
	0.29057	revised
	0.28633	page
	0.28439	specifies
	0.28302	dialog
	0.28121	entitled
	0.28042	module
	0.27992	reprint
	0.27986	issued
	0.27901	certificates
	0.27696	credits
	0.27663	copies
	0.27476	applicable
	0.27372	documentation
	0.26930	addressed
	0.26849	eligibility
	0.26718	revisions
	0.26675	authorization
	0.26646	publication
	0.26537	verification
	0.26519	header
	0.26240	notification
	0.26177	default
	0.26132	corresponding
	0.26051	parameter
	0.26035	registration
	0.25785	folder
	0.25736	envelope
	0.25675	specifying
	0.25655	mailed
	0.25648	specify
	0.25592	status
	0.25559	pamphlet
	0.25478	text
	0.25352	specified
	0.25283	format
	0.24994	designation
	0.24977	criteria
	0.24966	documents
	0.24925	authentication
	0.24814	disclosure
	0.24792	badge
	0.24749	credentials
is_colourful	0.67633
	0.30634	bodysuits
	0.30162	bloomers
	0.29092	multicolored
	0.28230	fuchsia
	0.27214	gingham
	0.26829	bodysuit
	0.26709	carnations
	0.26649	stickers
	0.26578	tulips
	0.26494	batik
	0.26442	bunting
	0.26048	poinsettia
	0.25778	pompoms
	0.25697	pansies
	0.25522	daisies
	0.25319	sarongs
	0.25294	headbands
	0.25273	flops
	0.24669	sarong
	0.24506	chrysanthemums
	0.24459	bougainvillea
	0.24221	ladybugs
	0.24190	butterflies
	0.24076	pastel
	0.24047	polka
	0.24022	florals
	0.23996	bouquets
	0.23945	tutu
	0.23831	colorful
	0.23781	mauve
	0.23773	poinsettias
	0.23742	vibrantly
	0.23692	centerpieces
	0.23587	decals
	0.23531	bonnets
	0.23152	flowered
	0.23150	glittery
	0.23077	sticker
	0.23076	wristbands
	0.22938	impatiens
	0.22913	poppies
	0.22895	patterned
	0.22882	glitter
	0.22845	confetti
	0.22839	visors
	0.22832	yourselfers
	0.22750	flocking
	0.22599	peony
	0.22559	petunias
	0.22529	jumpsuits
does_float	0.67692
	0.36688	moored
	0.35503	capsized
	0.35181	rafts
	0.35030	dinghies
	0.34902	sails
	0.33785	sailing
	0.33414	capsizing
	0.33227	moorings
	0.33197	catamaran
	0.32571	sailed
	0.32351	yachts
	0.32240	boats
	0.32099	aground
	0.31881	sail
	0.31844	beached
	0.31344	berthed
	0.31058	skiffs
	0.30880	canoes
	0.30845	yacht
	0.30731	kayaks
	0.30153	raft
	0.30039	sailboats
	0.29823	buoys
	0.29656	refloat
	0.29408	houseboats
	0.28771	dinghy
	0.28680	crewed
	0.28532	ashore
	0.28520	shipwrecks
	0.28423	speedboats
	0.28387	pontoons
	0.28341	skippered
	0.28250	unsinkable
	0.28228	flotsam
	0.28164	skiff
	0.28150	flotilla
	0.27943	speedboat
	0.27911	capsize
	0.27673	kayakers
	0.27357	motorboats
	0.27353	barges
	0.26738	trawler
	0.26540	mooring
	0.26527	boat
	0.26372	chartering
	0.26366	floated
	0.26253	ships
	0.26251	powerboat
	0.26211	houseboat
	0.26173	aboard
made_of_ceramic_china_clay_porcelain	0.67925
	0.26253	porcelain
	0.23469	ceramic
	0.23393	stoneware
	0.21864	earthenware
	0.19563	lavatory
	0.19337	bisque
	0.19327	glazed
	0.17974	pottery
	0.17932	teapot
	0.17764	figurine
	0.17656	lavatories
	0.17217	faucet
	0.17028	urinals
	0.16842	cistern
	0.16706	bathroom
	0.16647	bath
	0.16469	remodeled
	0.16117	urinal
	0.15867	bathrooms
	0.15701	plumbed
	0.15633	facade
	0.15533	sinks
	0.15518	redecorated
	0.15506	basin
	0.15480	ceramics
	0.15132	baths
	0.14997	renovated
	0.14774	terracotta
	0.14662	bowl
	0.14573	basins
	0.14486	fixture
	0.14259	sink
	0.14209	teapots
	0.14053	glass
	0.13905	ashtray
	0.13803	plate
	0.13781	manhole
	0.13666	ware
	0.13510	jug
	0.13385	plumbing
	0.13362	videophone
	0.13353	faucets
	0.13300	fixtures
	0.13171	lidded
	0.13171	etched
	0.13152	manholes
	0.13034	facades
	0.13000	mug
	0.12914	cup
	0.12777	collectible
is_for_women_females_girls	0.68085
	0.36811	gown
	0.36428	gowns
	0.35526	bustier
	0.35318	undergarments
	0.35285	lingerie
	0.35130	dresses
	0.34683	blouse
	0.34641	dress
	0.33408	blouses
	0.33290	lace
	0.33244	strapless
	0.32891	leggings
	0.32622	outfits
	0.32434	corset
	0.31813	scarves
	0.31265	headbands
	0.31121	tights
	0.30978	sleeveless
	0.30723	swimwear
	0.30571	bras
	0.30155	skirt
	0.30143	sequined
	0.29946	flattering
	0.29582	skirts
	0.29550	wigs
	0.29476	neckline
	0.29282	tulle
	0.29142	bra
	0.28944	chiffon
	0.28643	bridesmaid
	0.28481	feminine
	0.28382	bridesmaids
	0.28353	frocks
	0.28332	abaya
	0.28234	bridal
	0.28127	hijab
	0.28039	flirty
	0.27899	panties
	0.27781	outfit
	0.27703	scarf
	0.27559	swimsuits
	0.27513	cardigan
	0.27503	nightgown
	0.27493	garments
	0.27360	sequin
	0.27243	satin
	0.27219	strappy
	0.27122	accessorized
	0.27079	knickers
	0.26984	hosiery
is_long	0.68468
	0.30900	length
	0.26571	three-foot
	0.26072	lengths
	0.25250	four-foot
	0.24014	snaked
	0.23724	five-foot
	0.23476	coiled
	0.23398	tentacles
	0.23369	wand
	0.22833	six-inch
	0.22732	sheathed
	0.22570	rungs
	0.22545	long
	0.22322	two-foot
	0.22190	ponytail
	0.22039	slender
	0.21942	straightened
	0.21800	trench
	0.21778	tendrils
	0.21658	lash
	0.21622	waterline
	0.21589	six-foot
	0.21537	braid
	0.21525	wielded
	0.21273	ladder
	0.21187	straighten
	0.21044	bends
	0.21043	forked
	0.20848	eight-foot
	0.20832	bent
	0.20589	southward
	0.20504	lengthening
	0.20349	pole
	0.20153	bend
	0.20095	severing
	0.19884	perpendicular
	0.19817	gangway
	0.19727	snaking
	0.19717	knot
	0.19656	ropes
	0.19603	whips
	0.19494	feet
	0.19401	overhand
	0.19375	untied
	0.19370	wields
	0.19288	untie
	0.19228	pinned
	0.19204	longest
	0.19186	shaft
	0.19134	eastward
has_a_hard_shell	0.68571
	0.22471	mollusks
	0.20606	abalone
	0.20574	shellfish
	0.18933	lobstermen
	0.17600	oysters
	0.17400	crabs
	0.17353	clam
	0.16990	watermen
	0.16856	shrimpers
	0.16534	crab
	0.16521	crustaceans
	0.16228	mussel
	0.16176	tortoises
	0.16085	conservationist
	0.15967	oyster
	0.15863	crayfish
	0.15703	lobster
	0.15489	biologist
	0.15342	scallop
	0.15181	tortoise
	0.15022	oceanographer
	0.14840	lobsters
	0.14773	beetle
	0.14642	turtles
	0.14604	invertebrates
	0.14563	mid-Atlantic
	0.14249	clams
	0.13997	ecologist
	0.13497	environmentalist
	0.13282	zoologist
	0.13153	al-Bared
	0.13134	shrimping
	0.13049	amphibians
	0.12937	patacas
	0.12846	mussels
	0.12770	creationists
	0.12752	overfishing
	0.12641	entomologist
	0.12629	criminologist
	0.12550	scorpion
	0.12496	turtle
	0.12459	cockroach
	0.12284	loggerhead
	0.12248	emeritus
	0.12190	al-Turki
	0.12187	distanced
	0.11912	v.
	0.11881	aquaculture
	0.11857	recluse
	0.11846	strandings
does_scuttle_scurry	0.68966
	0.20629	hamsters
	0.20456	cockroach
	0.18702	hamster
	0.17408	myeloma
	0.17233	xB
	0.16385	mouse
	0.16204	scorpion
	0.15828	monkeypox
	0.15756	washingtonpost.com
	0.15496	nonhuman
	0.15344	mice
	0.15183	lizards
	0.15081	lizard
	0.14944	beetle
	0.14738	cockroaches
	0.14539	carcinogen
	0.14138	scorpions
	0.13990	roaches
	0.13980	iRobot
	0.13601	al-Majid
	0.13582	monoclonal
	0.13514	humanoid
	0.13122	crabs
	0.13102	leukemia
	0.13048	al-Tikriti
	0.12655	mesothelioma
	0.12517	p53
	0.12276	genome
	0.12275	mites
	0.12200	genomes
	0.12107	al-Hakim
	0.11966	rodent
	0.11903	rodents
	0.11789	vertebrate
	0.11744	chromosome
	0.11718	lymphoma
	0.11714	pneumonic
	0.11705	vs.
	0.11676	lineages
	0.11601	al-Ani
	0.11539	unranked
	0.11473	lupus
	0.11409	mammalian
	0.11357	al-Douri
	0.11338	immunology
	0.11257	scuttling
	0.11245	mutated
	0.11234	beetles
	0.11211	crab
	0.11185	antigen
is_alive	0.69076
	0.36148	warbler
	0.35390	species
	0.34692	ragweed
	0.33542	wintering
	0.32701	coho
	0.32697	migratory
	0.32049	habitats
	0.31821	loggerhead
	0.31768	invertebrates
	0.31718	sagebrush
	0.31183	infestations
	0.31094	habitat
	0.30750	songbirds
	0.30698	subspecies
	0.30565	larvae
	0.30092	elms
	0.29804	honeybee
	0.29346	overfished
	0.29243	populations
	0.29206	rockfish
	0.29094	genus
	0.29048	endemic
	0.28996	pollinators
	0.28743	parasite
	0.28271	mites
	0.28187	chaparral
	0.28036	thistle
	0.27564	conifers
	0.27442	songbird
	0.27071	predation
	0.27034	grouse
	0.26953	riparian
	0.26912	amphibians
	0.26763	grasses
	0.26631	weevil
	0.26630	ecology
	0.26622	peregrine
	0.26573	krill
	0.26562	broods
	0.26529	ecosystems
	0.26444	fern
	0.26430	salamanders
	0.26364	louse
	0.26359	impatiens
	0.26322	dogwood
	0.26317	heron
	0.26314	marsh
	0.26261	sparrow
	0.26204	grassland
	0.26014	endangered
has_protein	0.69231
	0.21249	milks
	0.20211	soya
	0.19149	cheeses
	0.19011	cereals
	0.18772	legumes
	0.17369	nonfat
	0.16475	dairy
	0.16367	yoghurt
	0.15789	nuts
	0.15776	nut
	0.15363	whey
	0.15279	beans
	0.15022	bean
	0.14884	checkoff
	0.14870	yogurt
	0.14764	will.i.am
	0.14474	milk
	0.14449	cashew
	0.14421	lactose
	0.14306	peanut
	0.14213	ricotta
	0.14157	unpasteurized
	0.13948	cheese
	0.13884	ham
	0.13805	soybeans
	0.13674	undeclared
	0.13575	fava
	0.13558	peas
	0.13480	gluten
	0.13446	granola
	0.13293	pertussis
	0.13237	mushroom
	0.13219	listeria
	0.12845	nutty
	0.12700	coli
	0.12684	oilseeds
	0.12530	pasteurized
	0.12454	soy
	0.12307	flours
	0.12192	spongiform
	0.12191	agronomist
	0.12163	certifiable
	0.12064	soybean
	0.11821	botulinum
	0.11750	vegetarians
	0.11729	mushrooms
	0.11714	queso
	0.11603	tofu
	0.11357	hummus
	0.11353	immunities
does_use_fuel_diesel_petrol	0.69388
	0.34599	fuel
	0.34313	vehicles
	0.32884	diesel
	0.30048	petrol
	0.29470	engine
	0.29374	engines
	0.27199	tanker
	0.27011	diesels
	0.26945	mileage
	0.26321	vehicle
	0.26059	cars
	0.25853	motorcycles
	0.23968	motorbikes
	0.23911	km/h
	0.23721	motorbike
	0.23659	horsepower
	0.23509	combustion
	0.23311	turboprop
	0.23260	aircrafts
	0.23128	gas
	0.23045	trucks
	0.22902	idling
	0.22743	aircraft
	0.22737	revving
	0.22577	engined
	0.22476	mpg
	0.22246	car
	0.22234	unleaded
	0.22075	fleet
	0.22017	refuelling
	0.21796	fuels
	0.21716	refueling
	0.21677	gasoline
	0.21600	helicopters
	0.21329	moped
	0.21319	turbocharged
	0.21278	tankers
	0.21265	convoy
	0.21226	sedan
	0.21037	truck
	0.20908	refueled
	0.20839	miles
	0.20722	minibus
	0.20672	turboprops
	0.20554	octane
	0.20529	jeeps
	0.20529	motor
	0.20330	sportscar
	0.20322	fleets
	0.20167	km
is_aggressive	0.69444
	0.26555	lioness
	0.25290	leopards
	0.24558	lion
	0.23909	mauled
	0.22844	hyenas
	0.20608	hyena
	0.20218	crocodile
	0.20164	gorillas
	0.19931	rhinoceros
	0.19820	mauling
	0.19806	ferocious
	0.19244	wolves
	0.19102	cheetahs
	0.19045	crocodiles
	0.18885	bulls
	0.18584	hippopotamus
	0.18543	chimpanzee
	0.18485	snarling
	0.18393	bull
	0.18289	rhinos
	0.18118	meanest
	0.18034	lions
	0.18032	gorilla
	0.17906	mauls
	0.17755	euthanized
	0.17524	chimp
	0.17369	stampedes
	0.17183	tigers
	0.17086	angriest
	0.17041	wolf
	0.16839	croc
	0.16771	vengeful
	0.16678	fiercest
	0.16538	panther
	0.16536	ape
	0.16365	growls
	0.16334	fierceness
	0.16213	baboon
	0.16144	rhino
	0.16055	roars
	0.15933	poachers
	0.15928	wrath
	0.15753	wrestles
	0.15670	chauvinist
